ram_id,motherboard_id,ram_type,motherboard_ram_type,ram_speed,ram_capacity,ram_modules,ram_cas_latency,motherboard_memory_max,motherboard_memory_slots,ram_type_match,label
7629f3d0-1074-413a-98fa-a55e7cb5a814,1b12bff5-a5c2-41c7-be37-0ecba84fd45a,DDR4,DDR4,2400.0,16.0,1,17.0,32.0,2,1,1
2476e223-e2c2-4ee8-a04e-84b8d634d820,a983d5e2-e513-4693-9f8a-8898a7e21e0a,DDR4,DDR5,3200.0,16.0,2,22.0,256.0,4,0,0
b24dbbc7-6ebc-4057-9f79-b71aed5fb8d0,3f5c45ca-4ada-4727-9285-fbbf7e2d1bb1,DDR4,DDR5,3600.0,16.0,1,18.0,192.0,4,0,0
bb6c86bc-8a6f-45d8-ad2f-cc411fb31cb9,bb71e6b6-a59d-4ec2-8acd-00731149303f,DDR5,DDR4,6000.0,32.0,2,28.0,64.0,4,0,0
7dd14b45-1e20-4510-bb98-3531ef948379,b0654459-30fd-42f3-9638-0c999b7d07dc,DDR5,DDR5,6200.0,64.0,2,32.0,256.0,4,1,1
f3c6da78-e564-4c3e-b61a-78cdb4fd7208,c06b51ce-8ed9-4c22-9dce-08584ef79f10,DDR5,DDR5,6800.0,64.0,2,32.0,256.0,4,1,1
82255db6-fac2-4fe0-92c5-e66e5afef0b7,f2f97f18-7342-4e1f-aa3a-e440fb145c6f,DDR5,DDR4,6400.0,48.0,1,32.0,128.0,8,0,0
ddd4049d-1015-4953-84a6-e71e81d0a575,bc63f1ce-fed4-4299-92f3-594d4cea06d4,DDR4,DDR4,3200.0,64.0,2,16.0,32.0,2,1,1
e1c2eaf1-cbe1-4bb3-947e-ba11f371c3e4,1a2cc661-eef4-4c5e-90fb-4e69e8434911,DDR5,DDR4,5200.0,48.0,2,40.0,64.0,4,0,0
481b7e6f-5f3f-4fa4-966b-6ffdead3a5a8,1172b5c9-04e1-4d60-af99-33b04a26f8e1,DDR5,DDR4,6000.0,32.0,2,32.0,128.0,4,0,0
af195975-b563-47f6-9bd4-9768c49b1847,22e23ce3-09b2-4e38-b5b2-a3bcd255ad56,DDR4,DDR3,3000.0,16.0,2,16.0,32.0,4,0,0
ce1f33d4-daf6-4d68-94d3-40a7c0b4f5db,782818b1-168f-4c9b-b920-2cf764502c9b,DDR4,DDR4,3600.0,16.0,2,18.0,128.0,4,1,1
2986c0ea-8a57-44c2-86a1-9a690eb7c6d6,eb52da64-fa4d-4da2-a94e-1373e54f7c8f,DDR5,DDR3,6000.0,16.0,1,38.0,16.0,2,0,0
29d7872a-25c2-4f32-8c99-34157ba732f8,9f1d6c28-724e-4ca6-9e95-7ff3319e7546,DDR5,DDR4,6800.0,32.0,2,40.0,32.0,2,0,0
597b0bed-83b2-41c9-b5e8-beb9a8c24002,83ef3a33-d940-4bee-9147-29a5ceab22bb,DDR4,DDR3,3600.0,16.0,2,18.0,128.0,8,0,0
e9d72c88-b2ba-4ff9-aca0-cd674268a22e,c5f16f02-5654-49fb-8cd8-01c640b4c43d,DDR5,DDR3,5200.0,32.0,2,40.0,32.0,2,0,0
0b096642-6156-4271-a12f-cb8a84f4f666,fc5b528c-d58e-4589-88a5-99a95dded838,DDR5,DDR4,5200.0,32.0,2,38.0,64.0,2,0,0
9af1c7a2-e86b-4692-9556-552fa671a3cd,e7b06f9b-62ff-4dca-8e91-6c1406e17678,DDR4,DDR5,3200.0,128.0,4,14.0,128.0,2,0,0
e19ecd6b-2abb-4482-9e0f-65dd7040b098,7df0dd09-1d5b-4a4b-961b-8f0bf7ef9b84,DDR5,DDR3,6000.0,32.0,2,26.0,64.0,4,0,0
209b73c9-300b-473b-b6e0-3e9022e1ca52,1a2236a4-508d-43cb-a19b-015339816362,DDR5,DDR5,6000.0,32.0,2,36.0,128.0,4,1,1
b65e539f-7be9-4efc-bb0d-347d222263b5,5ce3e4c9-31f1-458e-adb2-13a475745f75,DDR4,DDR4,3000.0,16.0,2,15.0,128.0,4,1,1
aaa242c8-4c5c-4a48-ba8f-dcbb912377f6,02ca4059-80eb-4611-9730-a835fe80f39e,DDR4,DDR4,3000.0,32.0,2,16.0,64.0,2,1,1
5fb88a24-c72c-4f70-bdec-e2f133c433d1,200cdc9c-e355-457b-a730-4250cf808553,DDR5,DDR4,6800.0,32.0,2,36.0,128.0,4,0,0
52a8fdd1-5c4a-48ff-a0e1-e5ea3a6accc6,2977fc3a-64e2-4500-990c-a1be01867ddc,DDR5,DDR5,6000.0,32.0,2,30.0,256.0,4,1,1
597b0bed-83b2-41c9-b5e8-beb9a8c24002,eb3cb8f1-66f7-4dfa-9d62-2d05abef65d7,DDR4,DDR4,3600.0,16.0,2,18.0,128.0,4,1,1
a06e3702-ca4f-4467-a1e0-ff9a848c9433,242ca6dd-6bf7-4b44-888c-9c1b42ced8fb,DDR5,DDR4,5200.0,64.0,2,40.0,128.0,4,0,0
5631a5fb-7d7c-4da5-bb38-588793a2acbe,10d0a4eb-618c-43e9-aa70-c606bb0d87df,DDR5,DDR3,7200.0,32.0,2,34.0,32.0,4,0,0
5949a7fe-94bf-40b1-b174-ab22e1b0f796,4d2498b9-4419-4a6b-8585-dbabb99b3951,DDR5,DDR4,6600.0,32.0,2,34.0,128.0,4,0,0
8fe6be48-9f87-4dee-8e9c-8b65457c3fd4,f9088025-7426-4374-8245-a859d307769c,DDR4,DDR5,3200.0,32.0,1,18.0,128.0,2,0,0
54c16ece-5711-4d41-af86-940895d23f4b,9ca14d1e-6408-4b9f-ac36-69f784f3df99,DDR4,DDR5,3200.0,32.0,2,16.0,256.0,4,0,0
a3f1dac9-d657-450d-b8e3-fe9a2a3412cd,11bb87c9-e917-45e4-a83e-12f5e323d229,DDR4,DDR4,2666.0,16.0,1,19.0,128.0,8,1,1
d4c50738-91d8-4646-bd67-78ea70d5d25a,98c135db-c095-4b9b-b141-0c9a9ba6bd70,DDR5,DDR5,4800.0,32.0,2,40.0,128.0,2,1,1
15fcb4b6-1381-4cbe-b5e2-ac531fd5b920,1287d587-5d9f-43bc-9f55-6f2fdee96b0c,DDR4,DDR4,3600.0,64.0,2,20.0,64.0,2,1,1
ecad9c41-7c29-49b5-a9fb-2acc699149b8,f8fedf20-2646-4465-aa51-7a615459a1d7,DDR5,DDR5,4800.0,16.0,2,40.0,256.0,4,1,1
64d46eab-d8e7-4fe1-a6e3-8d56bfd9ae61,52005ac2-6fcc-4ed3-9a8b-12d326a938b3,DDR4,DDR4,2133.0,128.0,4,15.0,128.0,4,1,1
a1f66604-4d9e-4d0a-b3ca-5be4801f0a60,e90c6283-540c-409c-a5f6-3c94cab89c72,DDR3,DDR3,1600.0,8.0,2,11.0,16.0,2,1,1
9344dc88-d15e-4832-819a-ecc3dd913abf,633c7b6f-f588-4642-8f66-ecf7c54df2b3,DDR5,DDR5,8000.0,48.0,2,38.0,192.0,4,1,1
1be3a21b-0021-4cc8-8c54-76d5d4db91a7,ffee511f-03e7-4a9d-8901-80d8f2e1d434,DDR5,DDR4,5200.0,32.0,2,38.0,64.0,2,0,0
eea30f5e-7147-495f-b8f2-db568e2fc2f5,ac9bb2b9-42f9-4309-bb5b-2601b5ef9d36,DDR5,DDR3,6800.0,96.0,2,40.0,4.0,2,0,0
8ce01df3-9cca-4c8a-aed7-1e985e2cda26,975a0796-a6ee-4b83-9f86-f1c4e3d2017d,DDR5,DDR5,4800.0,32.0,2,40.0,192.0,4,1,1
a3d5f2fb-118e-4998-9674-02fb759569bb,05847817-135b-4016-a0c3-0f6362cac52a,DDR5,DDR4,6000.0,32.0,2,30.0,64.0,4,0,0
4ac9d0aa-f044-4334-99c5-a4210dd1cab3,d72858c7-42da-42c9-9e73-9cb001af8575,DDR4,DDR4,2400.0,16.0,2,16.0,128.0,4,1,1
65538284-b389-4f5a-889d-5b8da5ac929f,ac519112-e561-4b06-bdf1-06175e1e0678,DDR5,DDR4,6000.0,96.0,2,28.0,128.0,4,0,0
3070b9dc-beee-4706-8d62-d8cced5d1ca5,08b9baf8-ad87-4ba4-bcba-a6356efbd2c4,DDR5,DDR5,6000.0,64.0,2,30.0,256.0,4,1,1
1ae72011-6e7a-4f6e-9b8e-66087122fed4,2048f9cc-f5dc-4a1d-b9e0-04fa8b7ce0fe,DDR5,DDR5,5600.0,128.0,8,40.0,256.0,4,1,1
55e6ed74-7276-457e-83c1-5a3c193e62c6,998bb0c9-fb4c-4b15-831c-65409518f6f4,DDR4,DDR4,3200.0,16.0,2,16.0,128.0,4,1,1
1079aa9e-f4d5-4b8c-aff7-76ae0a73569c,96f0835e-bb45-4434-b5d1-332c13827531,DDR4,DDR5,2400.0,16.0,2,14.0,256.0,4,0,0
b5eba319-742f-43c8-8555-1344a6a5f8d8,72491a4f-6849-4272-a4f7-17b71085bd1e,DDR4,DDR5,4000.0,16.0,2,16.0,192.0,4,0,0
4851888e-ef13-4695-9308-d5dcd39ca318,27aeea3a-d66e-4ec1-9b0a-2c402ac8e6b6,DDR4,DDR4,2666.0,32.0,2,19.0,64.0,4,1,1
2d9a38e3-5b0c-4a36-9044-359c630c7c97,ec9fcdd8-1acf-48b7-9d3a-9b164be960cf,DDR5,DDR4,6000.0,32.0,2,30.0,32.0,2,0,0
dfcbb194-0c7b-4aeb-9071-6983b7d8bdb1,acbfdf88-6ba3-4417-892e-73ca83ad386c,DDR3,DDR4,1866.0,8.0,2,9.0,256.0,8,0,0
a01605b7-1e3a-43de-8385-e3517d0eab23,cd0f155c-e7b3-4a15-bbc7-dbacebb2b9a6,DDR3,DDR4,1600.0,8.0,2,11.0,64.0,4,0,0
a6614e76-f854-4931-b7b6-6f285a493a2d,e1f0b57f-b655-4313-ab0d-92a3f05ce9fa,DDR4,DDR4,3000.0,8.0,1,16.0,128.0,4,1,1
b77337de-e275-4cc3-82cc-edb2347dfc3b,38b4da50-bd8c-4ceb-91ff-3fef5b7c7746,DDR5,DDR3,6400.0,64.0,2,32.0,32.0,4,0,0
9cd9c20f-7c04-45ad-b212-430790f1824f,2e4481e9-3f17-4b5a-bc7f-c7cf5f7eef09,DDR4,DDR3,3600.0,32.0,2,16.0,32.0,4,0,0
aa51f75a-6b91-4435-96b6-756697df6872,3e456f2b-7f82-44fb-a024-37a1f49b5e93,DDR4,DDR4,4000.0,8.0,1,20.0,64.0,4,1,1
97359634-bd55-4b2a-84e5-6069bd548fbe,a6f2a156-975c-44c3-8e00-5728a6aee2ae,DDR5,DDR4,4800.0,32.0,2,34.0,64.0,2,0,0
da4c661a-0e0e-49e6-9b1e-95221660d15e,b3268aea-838b-45f9-90f1-d2bdef0e7af2,DDR5,DDR5,4800.0,64.0,2,40.0,256.0,4,1,1
b77e5f81-ceb0-4575-95ae-00389c4b5851,b0144217-6f1a-412e-ab0f-b9af6a831d5e,DDR5,DDR5,6000.0,32.0,2,36.0,256.0,4,1,1
b445643d-2aa9-4272-bdb3-506e251c72c4,b5e1ecc1-ad4f-4696-861e-273259db6079,DDR4,DDR4,3000.0,32.0,2,15.0,64.0,2,1,1
af02182e-3a57-437d-b7af-fe77b5b25deb,671834f6-ec94-47f9-b6bc-f73efd438efd,DDR5,DDR3,6400.0,64.0,2,32.0,64.0,8,0,0
2106369c-cf0b-4cb8-bcbf-c0b3c41d46bd,833741a5-b27a-4a59-8185-24cd5bc1583c,DDR5,DDR5,6000.0,32.0,2,40.0,256.0,4,1,1
ca8f12b3-0a43-43ab-8501-18e1b0ab1cbe,41400f47-4d2d-468d-afa7-f76597abdba5,DDR3,DDR4,1600.0,16.0,2,7.0,64.0,2,0,0
e0ec6706-10b8-40a3-b477-2118cdab815c,a039fcc5-e7a9-4b18-a310-d76d6169cedb,DDR5,DDR4,6000.0,32.0,1,30.0,64.0,4,0,0
4e6b7bf5-ca6b-4956-aba5-e76b440e1720,316970fb-d34c-4cf5-886c-655dc4aeeee2,DDR4,DDR4,3200.0,32.0,2,16.0,64.0,4,1,1
7a5b5cde-8982-4482-bdcd-32e5ac94f2b3,9e2d4870-3704-49ae-8061-a01f996e704a,DDR4,DDR4,4400.0,32.0,2,19.0,64.0,4,1,1
cfb87f85-28fc-4c28-a0df-896d34d8d37d,aeb86bd5-4ac4-4014-bb22-c35b8c7f53e8,DDR5,DDR4,4800.0,32.0,2,40.0,128.0,4,0,0
e3b5a182-1e86-44e4-ac14-0b1a7d02d122,4e4712b1-5081-4a63-9c41-e6db177fb129,DDR5,DDR3,6000.0,32.0,2,28.0,16.0,2,0,0
c369b3f4-79da-4ef4-9ca6-d079382742da,9f021cb3-e8a1-428e-8a60-302147febfb9,DDR5,DDR5,6000.0,32.0,2,38.0,256.0,4,1,1
04d5a5ff-6648-4733-9167-4ec199998233,ea448e40-1aac-401c-96a1-8d823de4a48b,DDR4,DDR2,2400.0,16.0,2,16.0,32.0,4,0,0
bb1de4cd-405d-464c-a928-8a6c7a4d5307,f270e297-c90a-4a40-8599-02a0d6733d74,DDR5,DDR5,7600.0,32.0,2,38.0,96.0,2,1,1
922f29ca-e61f-484a-81d4-0fb8e0c51c9d,8f8ba6a6-0f76-45b2-b4e9-4b26c111ba22,DDR5,DDR5,6000.0,48.0,2,30.0,128.0,2,1,1
3cfef291-c438-4c49-ab69-82c6b7152bd0,a92ab6e3-574d-40dd-a6ae-10f491e7e693,DDR5,DDR5,6000.0,32.0,2,38.0,256.0,4,1,1
295a3530-ea42-450c-9010-fb9e4fd49235,8a22f2a7-07d2-462d-a5be-4ca9412849af,DDR4,DDR4,2400.0,16.0,2,14.0,64.0,2,1,1
591e3e0a-86a9-43a0-89e4-56b1d1a132dd,995265fe-a911-4f5c-9c35-009f4b887874,DDR4,DDR4,2666.0,16.0,2,16.0,64.0,4,1,1
a9047725-7ca1-4933-8b43-de88f65a7179,f66f2c8f-b999-444d-8793-62322ececcc8,DDR5,DDR5,6000.0,64.0,2,30.0,128.0,2,1,1
46969751-9611-45b2-b7a4-9d11484861ec,7f7d46e4-0022-4cd2-8911-c81e9a2c4694,DDR5,DDR5,5200.0,32.0,2,42.0,128.0,2,1,1
c8a3f277-2af1-4bd3-9e68-05b6a289a2f4,8bcfac25-5e5f-4620-bfd7-8010c2e94158,DDR5,DDR4,6000.0,64.0,2,30.0,64.0,4,0,0
2560face-aeef-43e7-b71a-bae36d725747,861bb5fe-a968-4bb5-839f-d98ee24128e6,DDR5,DDR3,6000.0,48.0,2,28.0,32.0,4,0,0
27eb3511-58da-4a76-9b21-5a1d2a5d8853,c601303b-fe04-43bb-9d25-d47622e390db,DDR4,DDR4,3600.0,16.0,1,20.0,64.0,4,1,1
f283c320-fea6-4d8e-b123-02edc31a699e,4a69724a-817f-400a-ab14-8e60a0fea8a6,DDR5,DDR5,5600.0,128.0,4,40.0,256.0,4,1,1
80fb7475-fe33-4362-b985-496371f56cc0,2b3b7255-c016-4700-9d39-5dc6916b6a4a,DDR4,DDR4,3466.0,32.0,2,16.0,128.0,4,1,1
cecd1d82-4763-4def-868e-cd830bb51515,7410d3c6-3a65-4f54-9c26-9412ca7f311a,DDR5,DDR3,5600.0,16.0,1,40.0,16.0,2,0,0
1e7ea9cc-8e5b-4d51-a516-b871f8b84d4e,756c4c2a-b461-40a2-9b34-e1fd6ed1481e,DDR5,DDR3,6000.0,64.0,2,30.0,16.0,2,0,0
99a401e4-98f4-4979-8fc8-0b311a276285,2cfef5a4-c939-4bd4-90cb-65a130674ead,DDR4,DDR4,2400.0,8.0,2,15.0,64.0,4,1,1
226a941b-08c8-4b40-9e1b-d438332b41f7,0394f0e5-9808-4757-a34c-9cb2dd03c11c,DDR4,DDR4,3600.0,16.0,2,18.0,64.0,2,1,1
dc2fc7b8-ae2e-4143-b591-076f541c5cc9,7089e39a-a667-47cc-9999-81afe167ae2c,DDR5,DDR3,8000.0,96.0,4,40.0,48.0,12,0,0
ff235d43-9982-4d97-a867-9612d57505ea,4705a24a-6072-4a04-af22-4f505aa47e44,DDR5,DDR4,6400.0,16.0,2,40.0,64.0,4,0,0
484b8ddc-089f-4062-8edf-85447cbb3095,8f9f5f05-f160-47fa-b7a5-f89de49d60e0,DDR5,DDR4,5600.0,32.0,2,28.0,64.0,2,0,0
9474f988-5c58-4021-8ae0-57ace249317f,33a56691-4784-499a-9684-4cf3b20b8c77,DDR5,DDR4,6000.0,32.0,2,30.0,64.0,4,0,0
81793251-0d7e-48c2-a0f5-38e1bdd191e1,25b1c3d6-0675-4f3c-9032-c516c3858a66,DDR4,DDR5,3600.0,16.0,1,18.0,128.0,2,0,0
f1756a0c-7e91-493d-b801-603c4f37a321,a0e60697-919a-4e93-a40f-09071b905424,DDR5,DDR4,5600.0,64.0,2,36.0,32.0,2,0,0
e8dc3e36-1b86-4657-b1a2-d85f2df48472,a4dbe010-002f-452a-9739-21b5c16e1335,DDR5,DDR5,5600.0,32.0,2,28.0,192.0,4,1,1
e0a30d60-db0b-459a-b911-19ad1d06b46e,ffe0f912-5edc-424d-a633-a7290dd5e4b7,DDR5,DDR4,6400.0,32.0,2,30.0,128.0,4,0,0
4d3723db-e3cf-4ed8-bd74-ea4014d823b5,adfcecdf-9071-4bf8-bcc1-38707eb5c2e5,DDR5,DDR4,6000.0,32.0,2,30.0,64.0,2,0,0
5ff1cd01-cb77-47bd-b13f-1b2b26a1b0e2,e312cb52-6216-4f06-bdb6-3ffd4ef35de0,DDR5,DDR5,5600.0,64.0,2,46.0,256.0,4,1,1
be4c4e7b-69f2-46b0-bca4-4d54809189bb,b4b0a40b-e8c6-4b61-9eae-a533034a9e10,DDR3,DDR4,1600.0,16.0,2,10.0,32.0,2,0,0
abbd4ce9-ef11-4536-aa30-0cb453790645,01d08127-7794-462c-96ef-697f5d13b15a,DDR5,DDR4,8000.0,16.0,1,38.0,64.0,4,0,0
bf4bcfc9-2276-4ec2-b59f-e8dcd74784e1,9a4d17e7-60d1-4ff8-b183-5266e0571c86,DDR5,DDR3,6800.0,96.0,2,36.0,32.0,4,0,0
430f52a7-5629-472d-92dc-43795a6947e0,f62b7385-7714-41db-8b53-e19e8e76e0b6,DDR4,DDR4,4700.0,16.0,2,19.0,64.0,2,1,1
9cc20ca9-2ad3-4148-a0d1-fcbac84f9038,0799a194-6672-4736-9183-ffea98656f4d,DDR3,DDR3,1600.0,32.0,4,11.0,16.0,4,1,1
0e02e426-b911-46f5-913d-b16a53a43a03,af412172-3b1e-471f-9715-ce7f9a4bad29,DDR4,DDR4,3600.0,16.0,2,18.0,64.0,4,1,1
5eb6999f-32c3-48b8-a11d-b7fea51f75e5,928ab1fa-2e48-4017-99bc-7fb6bb950669,DDR4,DDR4,3000.0,32.0,2,15.0,32.0,2,1,1
d0ac0a02-4eb1-46b6-b3be-e746edbb6668,4705a24a-6072-4a04-af22-4f505aa47e44,DDR5,DDR4,6400.0,32.0,2,36.0,64.0,4,0,0
b1a9ced2-43bf-48af-9a36-6dfbe9e43c2b,c31c329a-ec02-4f6b-a18c-16e649acc9df,DDR4,DDR4,3600.0,32.0,4,18.0,64.0,4,1,1
f6884cbd-079f-46fb-9382-29b21f5c6de9,db3fab0b-c358-497e-bda9-4883008c1985,DDR5,DDR5,8200.0,48.0,2,40.0,256.0,4,1,1
224332d5-aca3-431e-ad64-6e38ec8ba5dc,0b735d14-ccd5-4376-8f28-11eb7d1cd151,DDR4,DDR3,3200.0,64.0,2,16.0,16.0,2,0,0
f5733b20-ac7e-4f55-abca-a1d6a78d0354,2493b3ae-66c0-4a09-829c-bb8aa18d5b1e,DDR5,DDR5,6000.0,32.0,2,30.0,128.0,2,1,1
34860421-e14d-41dd-99ec-7934dbf28dd5,1c492fbd-fc09-430b-911a-e2c37bca1775,DDR3,DDR4,1600.0,16.0,2,9.0,128.0,4,0,0
8a1c4484-fc84-4f96-a65c-c7a2a0340ed7,f386e7bc-22c2-41d3-84b3-a86b6d5494cd,DDR5,DDR4,6400.0,32.0,2,32.0,128.0,4,0,0
29ba7f59-057f-4c14-9fb8-94e4838f95af,a0148399-d155-44e5-bebe-75617e657d51,DDR5,DDR4,7000.0,48.0,2,40.0,32.0,2,0,0
f82a191d-93ca-42e7-9c90-6ee97f18b446,157eb2a3-8714-44ac-b5b4-7bbbe1e3f0f3,DDR5,DDR5,7000.0,32.0,2,36.0,192.0,4,1,1
da4d7c32-3a61-4839-a46a-7b087103e9f4,353df480-efe7-40c5-ab3f-0905da674c57,DDR3,DDR4,1600.0,16.0,2,10.0,64.0,4,0,0
6d5c22dd-f4bd-4b51-b50f-ab99ac6d539b,69c4ba08-b1a1-4a77-9ea1-afe203c5fdbf,DDR5,DDR3,6000.0,32.0,2,36.0,32.0,4,0,0
803d9b73-58ca-47d9-9ef9-8d56fb3af3a4,70ee3d46-27e0-4be7-9b59-c2a60643711f,DDR5,DDR3,8200.0,48.0,2,38.0,16.0,2,0,0
ea06c927-4131-4151-a97d-95b7607fb6ff,9ea344c7-8efd-41dc-9741-d58bdcc0acde,DDR5,DDR5,6800.0,128.0,4,34.0,192.0,4,1,1
00224914-6d49-493d-8fda-5d0bfd2b087a,4548d373-32bc-4738-bd29-3df84fe161b4,DDR4,DDR3,2666.0,16.0,1,16.0,128.0,8,0,0
c86d2929-c084-46bc-9584-b33dc0981690,627ae28a-6245-43bb-9679-f442749a6c16,DDR5,DDR5,6000.0,64.0,2,26.0,64.0,2,1,1
ea0691b7-d75f-4f91-b35f-296895025996,da2d15e7-0b9b-416f-9ce8-40bd97d57f9e,DDR5,DDR4,7600.0,32.0,2,38.0,64.0,4,0,0
f634a944-c942-4492-b602-cc678f94df2a,9d63112a-26b3-4c0c-8a2b-6438d5873b9a,DDR5,DDR5,5600.0,64.0,4,36.0,128.0,2,1,1
fde0d9b0-be03-46b4-aee9-326149c04730,b1c055d9-0d90-4c1a-81d5-28faaf0d6e8e,DDR3,DDR5,1600.0,8.0,1,11.0,256.0,4,0,0
71f51d32-750c-498a-89b2-5543c2cf0152,603cf23c-4635-47cd-8465-f2b1b0b5e6d5,DDR5,DDR4,7200.0,32.0,2,38.0,64.0,4,0,0
f414ce45-fd68-45fa-be80-504696dce302,6a7ee638-8e2c-4ab9-a71b-a59e28ea860a,DDR5,DDR5,6000.0,64.0,2,32.0,192.0,4,1,1
9db4bf1d-8c36-4631-90cb-1a174336a064,73c3bf0f-7191-43e2-8508-9afde1c6487e,DDR5,DDR4,6800.0,96.0,2,36.0,128.0,4,0,0
cc3bfc9b-5821-427f-9c5a-af39952f7ada,c926224a-4962-4668-b6bc-9674e2710929,DDR5,DDR3,6000.0,96.0,2,28.0,32.0,2,0,0
b01f1ecd-82a6-497b-9a48-76022002f494,d4e22529-69f3-46d6-88f6-df0bdbf0c84b,DDR5,DDR3,6400.0,64.0,2,30.0,64.0,4,0,0
03dba6f4-0c0d-47a7-95f2-92e35defceb2,13e720e7-1399-40ac-b163-ab9ff03d2cb7,DDR4,DDR4,3600.0,16.0,2,17.0,128.0,4,1,1
8a0c9cba-fac2-48ab-b28d-2554d5e937ed,614757cb-afe3-4f07-9aa4-2eece37b4082,DDR4,DDR4,3200.0,32.0,2,16.0,32.0,2,1,1
617af934-088e-4a06-bf4a-5282134c56c3,c739034c-c472-4a75-bf39-64d9f61b5307,DDR5,DDR4,6000.0,16.0,2,36.0,128.0,4,0,0
6b847347-1cc1-45e5-9109-5d3f21f818d8,0f7d3f01-653f-43a4-a433-04f2e7e96a02,DDR4,DDR4,3600.0,16.0,2,16.0,32.0,2,1,1
1708162d-85c9-4d32-afce-363be7de2372,cdf6115f-02eb-4a6f-94c0-7e50662b25b0,DDR5,DDR4,6000.0,32.0,2,36.0,128.0,4,0,0
85b219b0-6660-4649-9e5f-d10b12a53415,d6207117-e3f2-4195-825f-d44e5a4cad54,DDR5,DDR5,5600.0,8.0,1,46.0,128.0,4,1,1
8be5f5a4-ba35-44f9-ac4c-3ac149ac17f6,582cd7aa-b3c9-48d5-81fe-81178416ac65,DDR4,DDR4,2666.0,16.0,2,16.0,256.0,8,1,1
40a58a99-3cba-4e16-86e5-b86b922d1c97,8b665227-fe29-40a6-a3f2-9994b9d545b7,DDR5,DDR3,6600.0,32.0,2,32.0,32.0,4,0,0
e55c495f-3a28-403d-85c3-bf5975af55d2,70ff1fe8-c750-4d6d-a5bc-f5e316066a32,DDR5,DDR4,6000.0,64.0,2,38.0,128.0,8,0,0
a01605b7-1e3a-43de-8385-e3517d0eab23,7f1bd7e0-d03a-49b7-856b-0375b2161759,DDR3,DDR5,1600.0,8.0,2,11.0,192.0,4,0,0
938ab6c9-8c1b-42bd-8b6f-079b3aae1945,ebc00f18-5b95-4c9f-a8a6-edb10bc86eba,DDR5,DDR4,6000.0,32.0,2,30.0,64.0,4,0,0
b59b68f2-fa29-4895-96e8-0db5ac3232c1,3346d46d-5f66-4ec3-8c53-48751ec64b70,DDR4,DDR5,3600.0,32.0,2,18.0,192.0,4,0,0
2a83bd3f-60bc-4709-9de8-7534ddf3f143,f4f50865-cd42-488a-a88c-5a9ec8b01a52,DDR5,DDR4,6400.0,16.0,2,40.0,64.0,2,0,0
a3bb7025-9ac4-4ed2-b6af-a356cb080716,48164c80-67a5-415b-9bee-6a26411630d0,DDR4,DDR4,3200.0,64.0,2,16.0,128.0,4,1,1
cc22bfcf-a359-44e3-9ccd-d87d0803ba7a,d1e5061b-ddc4-4220-892e-2ca816aa063f,DDR4,DDR4,4800.0,16.0,2,19.0,64.0,2,1,1
8878c52e-4847-467a-8d63-91de985b2a70,cd1d5e7a-12ad-4553-9f03-60cba3ba0bf6,DDR5,DDR5,6000.0,32.0,2,30.0,256.0,4,1,1
1bbd4b83-20f2-4899-aa73-efc2f68eccf8,f39edf0e-c646-4437-8544-09aed925df6b,DDR5,DDR4,6000.0,96.0,2,36.0,64.0,2,0,0
72ab8f33-2b16-4245-9dc6-d3c2d748935e,3b70b6ea-012f-407b-898d-2412b40a08e7,DDR5,DDR4,6400.0,32.0,1,32.0,128.0,4,0,0
f9cbc749-3e9c-4804-aee3-9bc2175dd08e,ad207c37-186c-42e8-9141-17b990ad839c,DDR5,DDR4,6400.0,32.0,2,40.0,128.0,4,0,0
971b57ef-f0bb-49da-a48e-43074dc6469a,19d84efa-ff94-47c5-91d3-d7b4816f6ef0,DDR5,DDR5,8000.0,48.0,2,40.0,128.0,4,1,1
0d3e31e4-242e-4d96-bb06-fa17bf1940d4,e1b81849-2f0c-4882-adb6-ddfa1a67a810,DDR5,DDR4,5600.0,32.0,2,36.0,128.0,4,0,0
a9dcda3a-4e41-4ee3-bd0a-89d5bcfa94e4,32d3d89d-fe09-491a-9243-018967008ff7,DDR4,DDR4,3600.0,32.0,2,17.0,128.0,4,1,1
47920fa7-619b-44a1-9d71-1c472c7186d4,64756fb0-49b6-4ac2-bcd4-521b0b80c284,DDR5,DDR3,6200.0,64.0,2,42.0,16.0,4,0,0
b8c7c6a2-dc46-42dc-9a53-ad77b9e91f20,3624008a-8c9e-43e1-b282-2bf5c9ebe4eb,DDR5,DDR5,4800.0,16.0,1,40.0,256.0,4,1,1
2b35e49b-6a7b-4955-a702-edb9e0458749,566dd005-83b2-4549-bffa-5ca61fdac617,DDR4,DDR4,3200.0,32.0,2,22.0,64.0,4,1,1
cee0fd98-3c5b-4804-8b69-f083ce4fd241,6d191940-dd75-423a-bffb-fe73036fc193,DDR5,DDR5,5600.0,32.0,2,38.0,128.0,4,1,1
1c36a919-8263-4d97-aaa3-1090807cf8a3,83b20b6a-42b5-4b35-b2d5-d2fea031a7e6,DDR5,DDR5,6400.0,48.0,2,32.0,256.0,4,1,1
5f8ec0e5-7dc1-42a7-aeb5-56c3859cf0da,4a69724a-817f-400a-ab14-8e60a0fea8a6,DDR5,DDR5,7600.0,32.0,2,36.0,256.0,4,1,1
