gpu_id,case_id,gpu_memory,gpu_memory_type,gpu_tdp,gpu_length,gpu_slot_width,case_gpu_clearance,case_form_factor,length_difference,gpu_case_length_ok,label
da67615f-84d8-4fa5-b388-93417fa0b72c,6afb80d0-d413-46de-b4fc-a3436a79178b,11.0,GDDR5X,250.0,314.0,2.0,270.0,ATX Mid Tower,-44.0,0,0
5e5964de-4658-4975-8a15-e1efa04990c7,951e4f8e-2ab5-4f43-afca-f57ff7cccb94,4.0,GDDR6,107.0,201.0,2.0,400.0,ATX Mid Tower,199.0,1,1
1fd0c9d6-e2db-41ed-a349-f860786f3b4c,f2831bae-575b-4a7a-8073-69b0a021aa2a,4.0,GDDR6,100.0,168.0,2.0,320.0,ATX Mid Tower,152.0,1,1
625688b6-7412-46a5-9d4f-7a89ad916dad,5291e96e-a92a-48cf-9f43-a0188cdae240,24.0,GDDR6X,450.0,337.0,,315.0,ATX Mid Tower,-22.0,0,0
a250eda8-5b25-4bde-b3d5-09ea36c356f5,ce631588-7acb-47fe-9833-8f62fe879b73,16.0,GDDR7,360.0,360.0,3.75,340.0,Micro ATX Mini Tower,-20.0,0,0
89f14ab6-b8bd-41f4-b51b-fc614c10f64b,79af8cb0-7253-4b9f-af23-cd7b4f73f8c6,10.0,GDDR6X,320.0,320.0,3.0,376.0,ATX Mid Tower,56.0,1,1
8d5705bc-d669-4698-938d-4d5e4bf6a904,aa21eb4c-eaa8-4527-8aad-10fce7aec53f,11.0,GDDR5X,250.0,298.0,3.0,330.0,Micro ATX Mini Tower,32.0,1,1
f14c0857-967d-49c7-aff6-074de7590a2b,04f975ee-2e6b-419a-abf8-16511e6b4eff,16.0,GDDR6,250.0,320.0,3.0,440.0,ATX Mid Tower,120.0,1,1
ee432068-8365-402f-b928-98ed5c569903,c298f197-7bda-4cb7-ab79-c8d6bb105265,12.0,GDDR6,250.0,230.0,3.0,360.0,ATX Mid Tower,130.0,1,1
2efc2501-8e76-4609-b04e-c42f1d4f99b3,646b98fb-f7bd-48ad-bf65-faa05b0e9c4b,8.0,GDDR6,125.0,241.0,1.0,365.0,ATX Full Tower,124.0,1,1
8c2a26ca-0ece-4064-baec-86f8ef532c83,fb28bf02-6e9d-4dae-a5fa-b425f56967d4,24.0,GDDR6X,480.0,338.0,3.0,332.0,ATX Mid Tower,-6.0,0,0
900439c2-c48f-4712-a2a5-2f1d630e28f5,62c0b8fb-1bc0-40a3-b030-45e772ee7dce,12.0,GDDR6,250.0,305.0,3.0,330.0,ATX Mid Tower,25.0,1,1
8e1973b6-1437-4431-9bbd-eb801b4717df,75f56aaa-6396-477f-b9a3-315e7393c76c,8.0,GDDR6,225.0,297.0,3.0,340.0,ATX Mid Tower,43.0,1,1
877198d0-0f29-45f5-808e-1002950f6049,fb166b70-105e-42f7-84ed-42cc9e4561af,8.0,GDDR6,220.0,232.0,2.0,400.0,ATX Mid Tower,168.0,1,1
34135b65-bc39-42d6-8215-034657106919,4452d56b-348e-47e3-95b2-c1a1b3219c04,8.0,GDDR6,240.0,323.0,3.0,320.0,Micro ATX Mini Tower,-3.0,0,0
f98ac33b-401d-43fe-b4f8-5397f16ed4eb,27df3758-190b-433a-a5ef-c305dea2e350,4.0,GDDR6,30.0,169.0,2.0,150.0,Mini ITX Tower,-19.0,0,0
81be7693-ad96-4f1c-bdd1-85bbf989f3a7,ebe1c2e2-e5b8-4aad-a1ef-57a1c8084e79,16.0,GDDR6X,285.0,323.0,3.0,9.0,ATX Mid Tower,-314.0,0,0
c7e1e5dd-4554-4642-9794-2dfb32682c14,de750bae-b9f3-496c-843d-9e33a4c77dd6,8.0,GDDR6,130.0,245.0,2.0,460.0,ATX Full Tower,215.0,1,1
ad384f05-dae7-41fa-bba1-e5ca4ca48c45,b21a8551-ec12-4d9f-887e-cd9617456f41,16.0,GDDR6,304.0,340.0,4.0,315.0,Micro ATX Mini Tower,-25.0,0,0
0f7e217c-5c55-42a1-b934-b841084b4f85,1f9447bd-6f63-4469-ae90-0a6aaeb3e650,12.0,GDDR6X,285.0,338.0,,332.0,Mini ITX Tower,-6.0,0,0
d0357904-4665-4e89-b706-452d0eea1c00,39c82b19-0324-4044-ae77-13d773075337,16.0,GDDR7,360.0,331.9,3.5,400.0,ATX Mid Tower,68.10000000000002,1,1
b76a40c1-b794-49b0-86e0-c2b690472498,a12b3724-9d3c-4ef5-bba2-2031dea4f830,16.0,GDDR6,250.0,320.0,3.0,260.0,Micro ATX Mini Tower,-60.0,0,0
9063b86a-bac6-4b2a-ac68-3b20731c374e,61d359ab-fef4-4c66-b40c-dc4c9442882f,8.0,GDDR6,250.0,286.0,3.0,355.0,ATX Full Tower,69.0,1,1
a4381fce-f845-45f7-b51d-c6d493c30c1d,811ea55d-5429-4cb5-b0e7-c70760f3f408,12.0,GDDR7,250.0,332.0,3.0,318.0,Micro ATX Mini Tower,-14.0,0,0
a2c20f9b-a1fa-4039-aaf6-585c37b8df4b,78a62d19-ecbf-4106-8e43-21b7221f6c3b,24.0,GDDR6X,450.0,352.0,4.0,316.0,ATX Mid Tower,-36.0,0,0
49e58224-fcae-481c-9f98-042dd2969e5a,f1f1a191-58c0-4a40-b13f-f3d300126fed,16.0,GDDR7,360.0,332.1,3.5,330.0,Mini ITX Tower,-2.1000000000000227,0,0
6477eb47-65b4-45a1-bd25-e7e3621ff6f4,24e84b8b-27fb-41c2-91b1-9dceb469712f,16.0,GDDR7,180.0,220.5,2.0,440.0,ATX Mid Tower,219.5,1,1
0c5708bb-2edc-4ca8-9683-1d1cb2b26090,2d55dad1-0b32-4d15-a17c-02aa823518d1,16.0,GDDR6,165.0,250.0,3.0,325.0,ATX Mid Tower,75.0,1,1
126f0952-3318-467d-866c-75f37106828b,dd855623-95fc-4026-97b8-6ae248c94cdd,2.0,DDR3,65.0,136.0,2.0,320.0,ATX Mid Tower,184.0,1,1
e5057696-c1e8-4db7-9c3d-127f3870bd93,390a7c50-c18a-42df-8fee-6d1da2c20235,2.0,GDDR5,210.0,258.0,2.0,360.0,Mini ITX Tower,102.0,1,1
7246045d-6de1-4d24-b82f-fba508a00287,da24f206-5a36-4d0c-b3e5-de2c4a820874,8.0,GDDR6,160.0,199.0,2.0,380.0,ATX Mid Tower,181.0,1,1
f96e252b-d15a-4d2f-8039-8cde6aea43ea,96a8b13e-8759-4f78-a02a-ed4629ba8b14,8.0,GDDR6,240.0,323.0,3.0,370.0,ATX Mid Tower,47.0,1,1
1ee2d221-187f-4927-8207-4509bb905551,f7ce75f4-173f-4577-bb6b-729d497187b3,24.0,GDDR6,355.0,325.0,2.8,310.0,Micro ATX Mini Tower,-15.0,0,0
3cb8e0b1-ca54-48c6-b0a9-d0d04bd6ff54,9eceacbe-247a-4791-a8e4-e5999ecaeaf5,12.0,GDDR6X,200.0,269.0,3.0,512.0,ATX Full Tower,243.0,1,1
b615dd19-0c19-4848-b8b7-578c59dd60db,9767d358-e0ba-46e0-b3f8-cab0579e863b,24.0,GDDR6X,450.0,360.0,4.0,355.0,ATX Mid Tower,-5.0,0,0
8a0e659c-2bcb-4f27-a5a7-da124e744f79,c98b1b9c-4153-4ea2-bf09-9564834ffdbf,8.0,GDDR6,185.0,269.0,2.0,435.0,ATX Mid Tower,166.0,1,1
be19511c-f839-43d4-baba-cbc4ac84f9b4,0848f147-b050-4d74-821e-8420db67f333,12.0,GDDR7,250.0,332.0,3.0,305.0,ATX Mid Tower,-27.0,0,0
0adc66ae-7ae8-4c0e-8e6a-3d0a7004b5ee,644c88d4-4f3e-4eb2-af1c-d6aa7a016878,16.0,GDDR6X,285.0,260.0,2.0,150.0,Micro ATX Mini Tower,-110.0,0,0
e9eb0c6c-7274-48cb-94c2-c9a1bc768202,4942cfc1-3485-46e2-9bcb-6415554341df,8.0,GDDR6,160.0,250.0,2.0,370.0,ATX Full Tower,120.0,1,1
e213c029-4f0a-41a9-81da-796fa8f0137e,6d429a88-4360-4754-98b0-fdbe80a6d134,12.0,GDDR6X,285.0,314.0,3.0,380.0,ATX Mid Tower,66.0,1,1
3b09b3ac-1c3e-4883-b95c-d6d37b510591,c3f49f83-7669-4be4-b18a-21100ea9a891,16.0,GDDR7,300.0,328.0,3.0,320.0,ATX Mid Tower,-8.0,0,0
f5ed787c-beea-4201-a367-ce6d9deb1ef1,a9cbc121-2c1c-48cb-a87b-abb4f9d15699,8.0,GDDR7,180.0,226.0,2.0,370.0,ATX Mid Tower,144.0,1,1
a2979735-f292-49a2-8607-2e011d34fd10,d7238ad8-4363-4e1b-afba-cae59de01f42,8.0,HBM2,295.0,282.0,2.0,280.0,Mini ITX Tower,-2.0,0,0
a2250f3f-b364-4816-b17d-5556acbb44b3,13129ac4-04ba-4820-9611-9cedc349b638,12.0,GDDR6X,285.0,242.0,3.0,435.0,ATX Mid Tower,193.0,1,1
5fe3e012-82f1-4e25-9d14-ec2d6b9f3f72,15330100-721a-460b-a15a-fedd4ccbb7c0,8.0,GDDR7,180.0,245.0,2.0,406.0,ATX Mid Tower,161.0,1,1
450d1d39-afeb-4b05-82c0-178e48a7ea53,b99259c5-df18-4794-b03e-000b2684bf34,8.0,GDDR6,220.0,301.0,2.7,300.0,Micro ATX Mid Tower,-1.0,0,0
456ddae9-78c6-4bee-a301-2932e189d3de,41b9f4c8-7fbd-4991-90ff-7c10469cb2ae,12.0,GDDR7,250.0,332.0,3.0,375.0,ATX Mid Tower,43.0,1,1
d572adbb-f3c0-4c8e-8a09-6760bdbb502b,5c767d7a-9993-4380-aaf9-63ded96006a1,16.0,GDDR6X,320.0,336.0,4.0,305.0,Micro ATX Mini Tower,-31.0,0,0
cc496503-3c09-44d5-b7ea-81658fb4d57f,c2d7b96f-262d-47fc-87f5-cbf2bde177ab,12.0,GDDR6,700.0,320.0,2.5,260.0,ATX Mid Tower,-60.0,0,0
e218d68c-ad2e-4c01-b99e-fcb3387c710c,5ca31061-6ea5-4140-bd05-7d9d5adb0113,10.0,GDDR6,220.0,242.0,2.0,394.0,ATX Mid Tower,152.0,1,1
5598d9a4-06d5-47c7-b54c-03930c2e83b0,a8ac3073-fd19-4979-a789-63d009369412,24.0,GDDR6,370.0,313.0,2.7,440.0,ATX Full Tower,127.0,1,1
b066d79b-a87f-48ac-b5cc-5bbb14c9e26a,3aab8a03-1933-4626-8124-7e93dd851bd4,24.0,GDDR6X,450.0,358.0,4.0,320.0,ATX Mid Tower,-38.0,0,0
98db518f-d2c1-41e3-91e7-45dbe178727b,24646922-e9b0-4b82-8706-9ef4ade4bf3e,16.0,GDDR6,295.0,320.0,3.0,375.0,ATX Mid Tower,55.0,1,1
461a5db5-2093-4857-8577-fa5a340f525d,3a190b33-ce95-4c39-96f7-7d4c10410ecb,8.0,GDDR6,185.0,211.0,2.0,360.0,ATX Mid Tower,149.0,1,1
17b9e0ed-da24-4994-b493-4d83e770a7f4,15d3b487-74fe-4f53-b164-090ed53faddf,16.0,GDDR6X,285.0,329.0,4.0,260.0,Micro ATX Desktop,-69.0,0,0
c50f99c3-0fe3-4733-8ffc-a5ae5376a0dd,63a83176-e062-4840-8ffb-5ece89bb315e,8.0,GDDR6X,290.0,305.0,2.85,440.0,ATX Full Tower,135.0,1,1
c2fd5a51-26a1-46b3-a288-cca89ab07465,80ad2164-c53e-452d-9e3c-13fbaa334a09,10.0,GDDR6X,340.0,318.0,3.0,400.0,ATX Mid Tower,82.0,1,1
905e755f-e447-4dac-a9ed-e626fa86bb30,e97457eb-081a-40c5-a5ca-7e46b19c8751,8.0,GDDR6,200.0,235.0,2.0,350.0,ATX Mid Tower,115.0,1,1
bc66f415-0ed6-44b6-8012-4d55b5a1dc9e,469f9d59-a72a-46a2-acec-faac110960f1,16.0,GDDR6,165.0,281.0,3.0,340.0,Micro ATX Mini Tower,59.0,1,1
cb87dcc2-26fc-482a-a633-82d8c72628ce,32373aea-6707-4c03-ad9d-1e98cb65a236,8.0,GDDR6,115.0,188.0,2.0,400.0,ATX Mid Tower,212.0,1,1
70afa909-d49e-4ba3-83cb-47945c2ce4d0,58f29e8b-549c-4427-acca-e7f126ff4fbf,16.0,GDDR6X,320.0,358.0,4.0,420.0,ATX Mid Tower,62.0,1,1
5ec5da20-0ac4-4de6-9cd4-5f21532fd738,969536e7-cf46-43d4-b8fc-6bc9c0de4511,2.0,DDR4,30.0,150.0,1.0,302.0,ATX Mid Tower,152.0,1,1
b4103175-ea05-4e9c-b6c1-ec6a9d117747,6918c444-0336-443e-be22-ade83f132abf,8.0,GDDR6,250.0,286.0,3.0,270.0,Mini ITX Tower,-16.0,0,0
3e481a8b-9d7e-4a32-8d98-97e1b30dd918,44d8da4f-db23-4e05-82ed-bea087b1a580,6.0,GDDR6,150.0,304.0,3.0,300.0,ATX Mid Tower,-4.0,0,0
4aa6711a-ad0e-4cbc-ae53-3ce06e06aca4,05fe40f6-b86b-4a0a-b80b-acb0fc2fb537,16.0,GDDR6,250.0,267.0,2.0,355.0,Micro ATX Mini Tower,88.0,1,1
5ac2266d-a161-402c-bce7-dc7a6c97e63f,16b43d8f-2d7c-4951-b863-e4847853991a,8.0,GDDR6,200.0,296.0,3.0,290.0,EATX Mid Tower,-6.0,0,0
cc83c0d1-eb2f-45ab-a589-925c983fe443,e2b9ac19-edaf-4d08-995f-30a8dc02c62a,24.0,GDDR6X,450.0,348.0,4.0,345.0,ATX Mid Tower,-3.0,0,0
f054fb28-c9b8-408d-b572-b77a566d3914,d5444eab-9502-42c5-80f9-a9472283b3af,24.0,GDDR6X,350.0,318.0,3.0,395.0,Micro ATX Mini Tower,77.0,1,1
a134463c-5701-4fc4-a31a-c93a05e5fe3f,3a06e9bf-9f77-48bb-b02e-31ae954e6f17,8.0,GDDR6,215.0,270.0,2.0,265.0,Mini ITX Tower,-5.0,0,0
34135b65-bc39-42d6-8215-034657106919,cee29e22-2c45-4d28-9768-10243278541c,8.0,GDDR6,240.0,323.0,3.0,309.0,Micro ATX Mini Tower,-14.0,0,0
3c68af9a-4224-4a42-94eb-73fa55398c7d,b1bd5f42-6c92-41c5-a087-d083175e89a3,12.0,GDDR6X,390.0,323.0,3.0,270.0,ATX Mid Tower,-53.0,0,0
8c9b1e0a-0a66-40c0-a699-28a349ce0a12,0579bb64-a706-4b2d-b880-eaf6b8c6c602,12.0,GDDR6X,285.0,305.0,4.0,295.0,Mini ITX Tower,-10.0,0,0
5b292073-e997-48f8-83c7-95f0cf71bb0c,7950154d-ab90-4be6-a1f9-9553423f53ec,32.0,GDDR7,575.0,357.6,3.8,250.0,Micro ATX Desktop,-107.60000000000002,0,0
c18bd52d-c22b-4f8a-ad1f-24238a142264,0415f35d-5fd9-4ae8-ac61-8d7d312cb20b,16.0,GDDR6,160.0,202.0,2.5,320.0,Mini ITX Tower,118.0,1,1
d41b54b6-af5c-4f65-8025-f27abb81592d,9f5b1d88-ae4b-4d4d-be33-00d4456b78b2,16.0,GDDR6,350.0,310.0,2.7,300.0,Micro ATX Mid Tower,-10.0,0,0
8c2a26ca-0ece-4064-baec-86f8ef532c83,dae929ae-4fb4-44be-83e1-8c89c4de5141,24.0,GDDR6X,480.0,338.0,3.0,325.0,Mini ITX Tower,-13.0,0,0
f96e252b-d15a-4d2f-8039-8cde6aea43ea,60f7ad1e-579b-4eab-9158-059b35a51bb9,8.0,GDDR6,240.0,323.0,3.0,275.0,Micro ATX Mid Tower,-48.0,0,0
cf5a0839-c1bf-4bd9-a8a2-c14ecfb6189e,c4a9c058-3ab0-4f0a-879d-48b6e2a04db2,8.0,GDDR6,215.0,270.0,2.0,350.0,ATX Mid Tower,80.0,1,1
2c699566-9f6c-444f-8040-e5c24ca24ebc,fc806165-3360-4994-9391-6c22d4614a9b,6.0,GDDR5,250.0,267.0,2.0,400.0,ATX Mid Tower,133.0,1,1
d9b99425-ba53-4c93-be51-a786578ad155,c9f86dd2-c861-482b-8ef0-7b5e3914af9f,12.0,GDDR6X,215.0,307.0,3.0,320.0,ATX Mid Tower,13.0,1,1
8d4e7145-8b7b-40d3-a393-48f0bfcb1c20,4cc222a0-ab24-4a77-b1a2-da530bd11123,12.0,GDDR6X,285.0,308.0,3.0,312.0,ATX Mid Tower,4.0,1,1
9fb00af0-48a8-47af-8df4-79f8f7f11d09,de20b49c-a507-4029-822b-a4205a4f3d81,4.0,GDDR5,185.0,270.0,2.0,370.0,ATX Mid Tower,100.0,1,1
bc965032-5bc0-4c9b-93d9-78134375de51,182e740a-02eb-4deb-923a-a3cd1203d96f,12.0,GDDR7,250.0,290.0,2.0,390.0,ATX Mid Tower,100.0,1,1
e7b4c3bc-b1ff-47c6-87eb-98171d47ce88,9c60f32d-0e65-41e3-8d1f-de733d1f8dc1,6.0,GDDR6,160.0,326.0,2.0,200.0,Micro ATX Mini Tower,-126.0,0,0
ba8c4591-d592-4d86-9333-136e735a3087,0b0d920d-a37b-4ed1-8caa-ecb80d335079,4.0,GDDR5,145.0,312.0,2.0,290.0,ATX Mid Tower,-22.0,0,0
01511338-d4a7-4870-895c-eaf9ad85d76e,fe9dfbb2-47c2-4693-9346-c76658894bd2,12.0,GDDR6X,220.0,334.0,3.0,315.0,ATX Mid Tower,-19.0,0,0
652b9b82-f720-4010-aeb6-34b47da50a62,f46edae1-e2b0-41f6-bb2d-2e8bc5789847,4.0,GDDR5,225.0,240.0,2.0,410.0,ATX Mid Tower,170.0,1,1
cc496503-3c09-44d5-b7ea-81658fb4d57f,07a8f94e-203a-403a-90b5-95b886647e19,12.0,GDDR6,700.0,320.0,2.5,300.0,Mini ITX Tower,-20.0,0,0
1077e83d-54de-49f8-9e65-8232b93686e3,733f8afc-e24b-4fbc-8199-dcf123d48c8b,6.0,GDDR6,160.0,268.0,2.0,480.0,ATX Full Tower,212.0,1,1
e7d72253-606a-418a-8762-9a34703c3a59,4b6fec1e-c192-4588-8b57-fdd118a8a33d,48.0,GDDR7,300.0,266.7,2.0,256.0,Micro ATX Mini Tower,-10.699999999999989,0,0
31ff9f66-1dee-4ef2-918d-4cbe6a5b9d93,6224e208-9084-4369-9f23-dc1d2b5c6a52,8.0,GDDR6,250.0,268.0,2.0,338.0,Micro ATX Mini Tower,70.0,1,1
768bc1d6-4227-4ee1-b993-f2761c61f5d3,ecf727f7-214b-483b-87a5-cc4362d89947,4.0,GDDR5,75.0,182.0,2.0,151.0,Mini ITX Tower,-31.0,0,0
460183d7-0506-43a9-b36a-723b3af9e419,eb29c918-7ca9-4ce8-80ef-616533d02a18,8.0,GDDR6,200.0,247.0,2.0,425.0,ATX Mid Tower,178.0,1,1
5437a084-e498-4596-a46c-43992295aaba,a483dc92-7ef5-4af7-a661-be9855b34e16,8.0,GDDR6,220.0,305.0,2.6,400.0,ATX Mid Tower,95.0,1,1
05f9f232-7a0c-436f-8045-ef858b221808,08909f81-460d-4e71-9076-fb0e4b427701,16.0,GDDR6,340.0,297.0,3.0,420.0,ATX Mid Tower,123.0,1,1
338134ab-3139-49be-b0cb-4f9017df5d5c,5c43623c-2fe2-45bf-b9a1-ae57f5526934,4.0,GDDR5,120.0,257.0,2.0,360.0,ATX Full Tower,103.0,1,1
79bd5cdc-d0f4-4a36-aeac-250ed2bb1cac,5a88a423-96df-4f1a-ac22-874bcd8e7d24,4.0,GDDR5,50.0,168.0,1.0,472.0,ATX Full Tower,304.0,1,1
042c62a8-2ad6-4fcc-a0c9-29931d88b2be,b8e2dfda-f08a-4daa-9a9a-dba2bf5ade29,8.0,GDDR6,220.0,300.0,3.0,190.0,Mini ITX Tower,-110.0,0,0
9f5236e6-46bb-48d8-a9f1-f88118a2a0ac,31279919-fd26-467a-9687-eaea694875bc,32.0,GDDR7,575.0,342.0,3.25,350.0,ATX Mid Tower,8.0,1,1
daf3c80e-9368-440e-a309-a7cde364a84b,de608a53-1b8c-4763-916d-4ba9b5b235f8,16.0,GDDR7,360.0,358.0,3.8,315.0,Micro ATX Mini Tower,-43.0,0,0
716cd04d-c1b1-45f7-850f-2886cf6f3eb2,a1802290-af0d-45b9-96e0-b60484557ece,6.0,GDDR6,160.0,189.89,2.75,320.0,ATX Mid Tower,130.11,1,1
703f6cb5-aa67-44b4-9800-52bfced4b8e2,44ad3c59-2417-468a-bef0-248f76c8d591,8.0,GDDR6,225.0,254.0,,410.0,ATX Mid Tower,156.0,1,1
ecc5bef0-e140-450a-a9b1-413d8cc0494c,871e73a5-a892-4081-9bb2-b2ad4156227d,32.0,GDDR7,575.0,370.3,3.9,341.0,ATX Mid Tower,-29.30000000000001,0,0
d376adb0-99d5-46fc-8353-b359ce20ba78,f48c8bbd-acaa-44d0-9ed1-05c49a4f68ab,16.0,GDDR7,360.0,304.0,2.5,260.0,Micro ATX Mini Tower,-44.0,0,0
bf8ac4dd-9475-4d97-944f-8f575ae2f8ad,779d98b2-d715-4faa-8d08-49f469ef6478,8.0,GDDR5,180.0,280.0,2.0,260.0,Micro ATX Desktop,-20.0,0,0
968c82fd-9081-49d7-91ab-48592a647bce,f5cb6be2-4394-4c39-97b9-a14d5b464754,16.0,GDDR7,360.0,358.0,4.0,315.0,ATX Mid Tower,-43.0,0,0
e538f4a0-d3bf-4c43-9e2c-5da5fed6b20e,405bc08d-3f2d-43f3-a0c3-faf0bfd134ee,8.0,GDDR5,150.0,298.0,2.0,413.0,ATX Mid Tower,115.0,1,1
c805eb9f-660f-4c1f-99c9-47d94cf88af2,1e424c44-9f38-4571-b7a3-3ef35cd45515,12.0,GDDR6,190.0,260.0,3.0,410.0,ATX Mid Tower,150.0,1,1
b5abd14a-c5bb-4f35-9c82-081a16a2a7b1,147a82a8-5481-4cbe-b2c2-9fb89a5102c3,16.0,GDDR6,288.0,320.0,3.0,175.0,HTPC,-145.0,0,0
a062a297-0e70-4be1-b050-09fce1f13aa3,941d2829-7835-4621-b739-34899c3cfd09,16.0,GDDR6,250.0,340.0,3.0,300.0,ATX Mid Tower,-40.0,0,0
69737d5b-1728-44fd-b019-6f3314fa671e,aa9c4005-b9c1-4512-8e8b-e99492515354,8.0,GDDR6,160.0,245.0,2.0,374.0,ATX Mid Tower,129.0,1,1
b924fa17-32e9-4919-b092-c58022bfe442,2f0655fc-f4d1-45c3-9f68-fea0b635d034,16.0,GDDR6X,285.0,320.0,3.0,350.0,Micro ATX Mini Tower,30.0,1,1
0ffef6da-362f-4d9c-95a6-f46d45621dd8,24d86c69-dc50-4b8e-be46-0b8a70b614e3,8.0,GDDR5,180.0,267.0,2.0,365.0,Mini ITX Tower,98.0,1,1
3fb92a3f-f5b6-4b57-813f-135de7ebbfd9,556a05b5-fc3f-4e04-b1c6-cc3582001639,8.0,GDDR6,115.0,227.2,2.5,355.0,ATX Mid Tower,127.80000000000001,1,1
808cf3a0-bf4d-4a22-a01a-0c10e83e664e,47e5b758-2bae-4877-b831-587119b9431c,6.0,GDDR6,70.0,222.0,2.0,415.0,ATX Mid Tower,193.0,1,1
8a23998f-d411-42f2-8b3c-420daad48f11,3db17d84-5bba-4a6c-b913-d017522541ab,6.0,GDDR6,150.0,240.0,2.0,420.0,ATX Full Tower,180.0,1,1
0c912e10-ed30-4295-be10-4fa9762aef8a,b5335238-bbe0-4caf-be44-c64238e3b819,32.0,GDDR6,300.0,267.0,2.0,267.0,ATX Mid Tower,0.0,1,1
e419c407-7e32-4165-af96-2763f857239a,bc5e5d80-68cc-4f2b-9113-7fdb972a0d6c,6.0,GDDR5,120.0,218.0,2.0,300.0,Mini ITX Tower,82.0,1,1
12e520e5-010f-4939-9333-1af20f405480,712230f3-4894-4368-87c8-0d8db631c842,8.0,GDDR6,180.0,305.0,3.0,270.0,Mini ITX Tower,-35.0,0,0
884d4a03-130d-415a-a9d6-524219506128,2c10b3c3-5de5-49f8-9ac8-50051e2b8d90,8.0,GDDR5,150.0,270.0,2.0,420.0,Micro ATX Mid Tower,150.0,1,1
b0cbdb7f-09ff-4339-97de-4eb734fa4189,8cc13c48-74b1-4531-a53b-f01bacfac537,8.0,GDDR6,130.0,197.0,2.05,420.0,ATX Mid Tower,223.0,1,1
60b4f452-50f0-4d2d-b4c6-ed8b210673a3,985e80d2-89d7-49d1-82b5-82cf289bac46,24.0,GDDR6X,450.0,356.0,4.0,330.0,ATX Mid Tower,-26.0,0,0
bbf088f3-a5d7-49af-ab8e-56aad107c7a0,b54cd17a-99d0-4401-b31e-614fd7c29044,16.0,GDDR7,360.0,330.0,3.5,320.0,ATX Mid Tower,-10.0,0,0
98d007ea-7228-4151-9c21-14f3067a4743,79eb4377-a070-4858-8956-a87937c06368,4.0,GDDR6,107.0,240.0,2.1,390.0,ATX Mid Tower,150.0,1,1
52eb47d1-5884-4a41-94d5-9437f697648f,c5fad48d-ff81-4802-8a36-fd07c811be2d,8.0,GDDR6,175.0,280.0,2.0,197.0,Mini ITX Tower,-83.0,0,0
4eb6f5fb-5c05-4bb9-95fe-82271af1ab1d,ebb8823b-c1e0-4b56-a39a-7aa48091fd69,10.0,GDDR6X,370.0,336.0,3.0,461.0,ATX Mid Tower,125.0,1,1
c5b1ee3c-2497-49e1-9cbb-7daa63cca563,7d2efd98-47b9-49d7-af45-03625310ecb0,8.0,GDDR6,200.0,242.0,2.0,420.0,ATX Mid Tower,178.0,1,1
c296a98a-b66e-4bdd-88b2-ddee94e3c440,bf4f5d77-2fe1-4062-9508-6004db1a702a,11.0,GDDR6,250.0,268.0,3.0,435.0,ATX Mid Tower,167.0,1,1
40e2201f-1a83-409a-95d8-fd134b1fffaa,255c44bc-fcb6-41f2-91d1-a019f9af2360,8.0,GDDR7,180.0,220.5,2.0,315.0,ATX Mid Tower,94.5,1,1
1cf7e1a0-4557-4122-9bf4-bcf6cd162c1a,a2802007-1b9e-450b-9e9a-001408b6d86e,2.0,GDDR5,90.0,173.0,2.0,340.0,ATX Mid Tower,167.0,1,1
8f7dfebc-2053-4094-a924-09008ff98ae0,6afb80d0-d413-46de-b4fc-a3436a79178b,8.0,GDDR6,200.0,281.0,2.0,270.0,ATX Mid Tower,-11.0,0,0
cba0ecf2-22a8-4f6b-8ed2-8ce88329bd3f,e283ce84-ee37-4bf4-b5f8-00e8f2e0f2a7,16.0,GDDR6X,285.0,300.0,3.0,250.0,Micro ATX Desktop,-50.0,0,0
ed0c9446-c07e-477e-ba89-4ab38abc25e5,28e7415c-9ff1-4525-8ab3-d61daa727b7f,16.0,GDDR6X,320.0,342.0,3.75,430.0,ATX Full Tower,88.0,1,1
c23467d7-20eb-45bf-9b3c-e0929ca3d5a3,2879f211-a45f-486c-ae4a-9518fabfb310,16.0,GDDR6,160.0,270.0,2.0,320.0,ATX Mid Tower,50.0,1,1
0d705177-c36e-4ff0-8c9e-8475a0b83717,06cf317f-04a7-4aec-9d53-2af3a45f90c3,11.0,GDDR6,250.0,268.0,3.0,450.0,ATX Mid Tower,182.0,1,1
7b22a20f-74d2-4855-85d2-b4674da07de1,d2cafb0b-be62-4072-a3fb-7069cdb6355b,24.0,GDDR6X,450.0,304.0,3.0,395.0,ATX Mid Tower,91.0,1,1
c41ba6d1-924d-404f-a7a7-47abdf00f153,36ba6a94-f994-4e9e-ba8a-bf692049d157,8.0,GDDR5,180.0,211.0,2.0,410.0,ATX Full Tower,199.0,1,1
bd313f06-e54f-4d40-96c2-7ec23bad304f,2ba51a11-85fe-4961-abb5-5a4a42313a66,8.0,GDDR6,280.0,335.0,3.0,330.0,ATX Mid Tower,-5.0,0,0
95ec71d1-8bbb-4785-9a27-4d42f607b7d1,fb40b98a-1f09-4980-af1d-4068883e80f3,16.0,GDDR7,360.0,303.5,2.79,300.0,Micro ATX Mini Tower,-3.5,0,0
c53ed42c-198c-4592-bad4-e2a51bde8e40,d97c8577-2180-42f9-9947-e5ec528c1230,8.0,GDDR6,270.0,335.0,3.0,310.0,ATX Mid Tower,-25.0,0,0
