opendb_id,name,manufacturer,form_factor,expansion_slots,internal_2_5_bays,internal_3_5_bays,gpu_clearance_mm,cooler_clearance_mm,psu_clearance_mm,volume_liters,supported_motherboards,supported_psu,transparent_side_panel
ef4313cd-503b-4297-b87e-36c6a34f0c4c,GAMDIAS TALOS E3 MESH ATX Mid Tower Black with Tempered Glass Side Panel,GAMDIAS,ATX Mid Tower,7,2,2,300.0,160.0,,34.075,ATX | Micro ATX | Mini-ITX,,true
ef73288f-04a7-4e5e-b147-b3fec1e0cb65,"GAMDIAS ARGUS E2 ELITE ATX Mid Tower Black with Tempered Glass Side Panel and Front Panel: USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",GAMDIAS,ATX Mid Tower,7,2,2,295.0,,,,ATX | Micro ATX | Mini-ITX,,true
ef76f5d2-0870-4513-8410-0f4bfae48868,Thermaltake Divider 200 TG Micro ATX Mini Tower Black with Tempered Glass Side Panel,Thermaltake,Micro ATX Mini Tower,5,3,3,340.0,,,51.575,Micro ATX | Mini-ITX,,true
ef7859e4-e95e-454a-b22d-eee1f3d340a3,Phanteks EVOLV X2 ATX Mid Tower Black Tempered Glass Side Panel,Phanteks,ATX Mid Tower,8,3,2,380.0,170.0,,60.865,ATX | Micro ATX | Mini-ITX | EATX,,true
ef79f2f9-bba8-40b3-92dd-e97dc173dc69,Thermaltake The Tower 200 Mini-ITX Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C,Thermaltake,Mini ITX Tower,3,2,2,380.0,200.0,,45.108,Mini-ITX,,true
ef93caa0-76dc-4361-97ce-2588167ea3c2,"SHARKOON MK6 RGB Micro ATX Mid Tower White, Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",SHARKOON,Micro ATX Mid Tower,5,1,2,410.0,,,43.554,Micro ATX | Mini-ITX,,true
ef959529-a9c5-41b9-84b7-9a2de942b470,Jonsbo N3 Mini-ITX Desktop Black,Jonsbo,Mini ITX Tower,2,1,0,250.0,130.0,,18.192,Mini-ITX,,false
ef9e7503-3d87-4340-b995-6549287fbb6f,Cooler Master MASTERBOX E501L ATX Mid Tower Black / Blue with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,Cooler Master,ATX Mid Tower,7,2,2,410.0,,,,ATX | Micro ATX | Mini-ITX,,false
efa0f67a-2063-40e6-bc1a-15aab074de2e,"DIYPC ARGB-G5 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",DIYPC,ATX Mid Tower,4,2,1,360.0,165.0,,38.108,ATX | Micro ATX | Mini-ITX,,true
f0014817-ccdf-41b5-be4b-b12437857622,Vetroo AL600 ATX Mid Tower White Tempered Glass,Vetroo,ATX Mid Tower,7,0,3,400.0,,,41.745,ATX | Micro ATX | Mini-ITX,,true
f0156ab8-de52-4c5e-9c42-65f90b4ec001,"Silverstone FARA R1 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Silverstone,ATX Mid Tower,7,4,1,322.0,,,,ATX | Micro ATX | Mini-ITX,,true
f03ce1c0-1a13-48c0-85ab-6ac24d28abb7,"be quiet! Light Base 900 FX ATX Full Tower Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",be quiet!,ATX Full Tower,8,4,1,495.0,190.0,,84.199,ATX | Micro ATX | Mini-ITX | EATX,,true
f03de092-6b5e-4a4e-8214-6ea50991f4eb,MSI MAG FORGE 321R AIRFLOW ATX Mid Tower Black Tempered Glass Side Panel,MSI,ATX Mid Tower,7,1,2,390.0,160.0,,49.414,ATX | Micro ATX | Mini-ITX,,true
f04f22df-d6ea-4d28-ab48-0de7beb787e6,GameMax Spark Pro ATX Mid Tower White Tempered Glass,GAMEMAX,ATX Mid Tower,7,3,1,355.0,,,33.532,ATX | Micro ATX | Mini-ITX,,true
f05fbf2f-dfee-4fab-9d32-2161d4a79955,Phanteks Eclipse P400S Tempered Glass Edition,Phanteks,ATX Mid Tower,7,2,6,395.0,160.0,,,ATX | Micro ATX | Mini-ITX,,true
f06e6f0b-19bd-40dd-aac0-9f1195c24053,Raidmax Simplex ATX-618B Micro ATX Mid Tower Black,Raidmax,Micro ATX Mid Tower,7,0,5,,,,43.444,Micro ATX | Mini-ITX,,false
f0787bb5-b8b5-42e9-abaa-c98c20768698,"GameMax Nova N6 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",GAMEMAX,ATX Mid Tower,7,2,2,360.0,,,37.582,ATX | Micro ATX | Mini-ITX,,true
f08ec881-180e-4098-95c7-36542effbae3,Thermaltake Divider 170 TG ARGB Micro ATX Mid Tower Black Tempered Glass,Thermaltake,Micro ATX Mid Tower,4,2,2,350.0,,,36.544,Micro ATX | Mini-ITX,,true
f08f3a0d-6742-4579-84f5-bf6520a281ea,ARCTIC Xtender ATX Mid Tower Black with Tinted Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,ARCTIC,ATX Mid Tower,7,6,3,482.0,171.0,,64.643,ATX | Mini-ITX | EATX | Micro ATX,,true
f08fe120-c339-456f-ab60-ee3b423620ad,"Antec NX200M Micro-ATX Tower, Mini-Tower Computer Case with 120mm Rear Fan Pre-Installed, Mesh Design in Front Panel Ventilated Airflow, NX Series, Black",Antec,Micro ATX Mini Tower,4,1,2,275.0,150.0,,,Micro ATX | Mini-ITX,,true
f0cec58a-03d3-4865-a721-fc89b56bd834,Fractal Design Define 7 Nano Mini-ITX Tower Black Tinted Tempered Glass,Fractal Design,Mini ITX Tower,3,2,1,331.0,167.0,,29.528,Mini-ITX,,true
f0e0514c-74d3-4c07-8328-1b533d0b154f,"Deepcool CH260 Micro ATX Desktop White with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",DeepCool,Micro ATX Desktop,4,1,1,413.0,,,30.797,Micro ATX | Mini-ITX,,true
f0e8cf84-f729-486f-86c7-8d54a4c5a0de,GAMDIAS ARGUS E5 ATX Mid Tower Black Tempered Glass Side Panel,GAMDIAS,ATX Mid Tower,7,3,2,260.0,,,,ATX | Micro ATX | Mini-ITX,,true
f0f2baa5-1b1d-4fa8-b3e7-d21c752c6493,Lian Li PC-D8000 ATX Full Tower Black,Lian Li,ATX Full Tower,11,0,20,410.0,,,144.892,ATX | Micro ATX | Mini-ITX,,false
f0fd1637-088c-41fa-a431-c7ce5dd73acc,Cooler Master MasterBox MB500 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,Cooler Master,ATX Mid Tower,7,2,2,400.0,,,49.511,ATX | Micro ATX | Mini-ITX,,true
f100f119-9217-4ae7-9296-7a05a7b164f3,Thermaltake Xaser VI ATX Full Tower Silver / Black,Thermaltake,ATX Full Tower,10,0,7,,,,98.863,ATX | Micro ATX | Mini-ITX,,false
f10cac5b-ec83-40ec-8b1d-be9397990f06,NZXT Cyberpunk 2077 H710i ATX Mid Tower Red / Black Tempered Glass Side Panel,NZXT,ATX Mid Tower,7,5,4,413.0,,,58.628,ATX | Micro ATX | Mini-ITX,,true
f10d95ac-3c99-4ab7-999e-c87145ea8b55,Cooler Master Elite 350 ATX Mid Tower Black w/500 W Power Supply,Cooler Master,ATX Mid Tower,7,0,6,230.0,,,33.002,ATX | Micro ATX | Mini-ITX,,false
f1273780-c123-4df8-888f-ba33ef1b3498,"GameMax Expedition Micro ATX Mini Tower Blue with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",GAMEMAX,Micro ATX Mini Tower,4,2,2,340.0,,,29.354,Micro ATX | Mini-ITX,,true
f12a5b1f-3f4c-43a9-b1c7-63304dd5fcde,darkFlash DPW90M Micro ATX Mid Tower White Tempered Glass Side Panel,darkFlash,Micro ATX Mid Tower,5,2,2,445.0,,,48.507,Micro ATX | Mini-ITX,,true
f130958a-c06d-4773-8f16-8326ccd1799a,Lian Li O11 Vision ATX Mid Tower Black Tempered Glass Side Panel,Lian Li,ATX Mid Tower,7,3,2,455.0,167.0,,67.78,ATX | Micro ATX | Mini-ITX | EATX,ATX,true
f169d61f-c90e-4540-b3aa-1884e46d5233,Silverstone SUGO 14 Mini-ITX Desktop Black / Yellow with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,Silverstone,Mini ITX Tower,3,3,0,330.0,182.0,,19.548,Mini-ITX,,false
f16ee7b1-e2d9-4242-995b-e361ab77c0bf,"Corsair 2500X Micro ATX Mini Tower Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Corsair,Micro ATX Mini Tower,4,2,2,400.0,180.0,,54.752,Micro ATX | Mini-ITX,,true
f17401dd-b857-4b22-98e4-13f29ae0c92f,Apevia X-Dreamer4 ATX Mid Tower Pink with Acrylic Side Panel and USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,Apevia,ATX Mid Tower,7,1,4,,,,43.077,ATX | Micro ATX | Mini-ITX,,true
f175a9e2-12f2-452a-831d-fc38021dc949,Antec C8 ATX Full Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,Antec,EATX Full Tower,8,4,2,440.0,175.0,,66.922,ATX | Micro ATX | Mini-ITX | EATX,,true
f19ea2b9-cc84-4c7a-a67d-84e449647da3,Thermaltake View 27 ATX Mid Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A Front Panel USB,Thermaltake,ATX Mid Tower,8,4,2,410.0,,,,ATX | Micro ATX | Mini-ITX,,true
f1b9a62f-7621-4ad4-a5e5-58717c90441f,"Deepcool MATREXX 50 ADD-RGB 3F ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",DeepCool,ATX Mid Tower,7,4,2,340.0,,,44.461,ATX | Micro ATX | Mini-ITX,,true
f1d5d6dd-a9e0-4fb5-b942-15f4c71483b1,DAN Cases C4-SFXv1 Mini-ITX Desktop Silver Mesh Side Panel,DAN Cases,Mini ITX Tower,3,2,0,334.0,,,15.87,Mini-ITX,,true
f1e125df-9939-40f1-b007-d4ba9ee10532,KOLINK Observatory MX Mesh ARGB ATX Mid Tower White Tempered Glass,KOLINK,ATX Mid Tower,7,2,2,330.0,,,30.8,ATX | Micro ATX | Mini-ITX,,true
f1e3b5f0-373f-4bd2-9cd6-468d2e9b8368,YEYIAN Armageddon 2200 ATX Mid Tower Black Tempered Glass Side Panel,YEYIAN,ATX Mid Tower,7,3,2,400.0,,,43.999,ATX | Micro ATX | Mini-ITX,,true
f1ea8405-90b1-49fc-951c-7e09e954f4db,Fractal Design Meshify 3 Ambience Pro RGB White TG Clear Tint,Fractal Design,ATX Mid Tower,7,6,2,349.0,173.0,,,ATX | Micro ATX | Mini-ITX,ATX,true
f1f1a191-58c0-4a40-b13f-f3d300126fed,"eBlaztr eBlaztr Mini-ITX Desktop Black with Mesh Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",eBlaztr,Mini ITX Tower,3,4,0,330.0,,,19.372,Mini-ITX,,true
f1ff1ac2-32d9-4169-8b2e-6d6fcb744b35,NZXT H5 Flow RGB (2024) ATX Mid Tower White Tempered Glass Side Panel with USB 3.2 Gen 2x2 Type-C and USB 3.2 Gen 1 Type-A,NZXT,ATX Mid Tower,7,2,1,410.0,170.0,,44.989,ATX | Micro ATX | Mini-ITX | EATX,,true
f21f0e29-a516-4149-b898-2dc384d2fc29,Lian Li TU150 Mini-ITX Desktop Silver,Lian Li,Mini ITX Tower,3,1,1,320.0,,,23.751,Mini-ITX,,false
f224d499-e082-4336-918f-c2b0b133117d,"Azza PYRAMID 804 ATX Mid Tower Silver / Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",AZZA,ATX Mid Tower,2,2,1,300.0,,,,ATX | Micro ATX | Mini-ITX,,true
f225fd3c-c0dc-4911-b401-b3184d5671ea,Cooler Master Elite 500 ODD ATX Mid Tower Black,Cooler Master,ATX Mid Tower,7,5,2,400.0,163.0,,43.068,ATX | Micro ATX | Mini-ITX,,false
f23005f2-1017-4b19-82d6-3df597ae57cd,Thermaltake Versa H24 ATX Mid Tower Black Acrylic Side Panel,Thermaltake,ATX Mid Tower,7,3,3,315.0,,,42.564,ATX | Micro ATX | Mini-ITX,,true
f231c0c3-ef90-45b3-ac6a-a76bba32c6bb,MSI MPG VELOX 300R AIRFLOW PZ WHITE,MSI,ATX Mid Tower,7,4,1,400.0,165.0,,59.0,ATX | Micro ATX | Mini-ITX,,true
f24b54ee-c36a-406d-b13f-66d66ad13a38,"Cooler Master Cosmos C700M ATX Full Tower Silver / Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Cooler Master,ATX Full Tower,8,4,4,490.0,198.0,,,ATX | Micro ATX | Mini-ITX,,true
f24dd5a9-1588-4252-9388-81073f56f958,Corsair Carbide Series 100R ATX Mid Tower Black,Corsair,ATX Mid Tower,7,0,4,414.0,,,,ATX | Micro ATX | Mini-ITX,,false
f24fc186-62f2-49c7-a839-3c4fce2f0a05,Corsair iCUE 5000T ATX Mid Tower RGB Tempered Glass Side Panel,Corsair,ATX Mid Tower,7,4,2,400.0,170.0,,74.497,ATX | Micro ATX | Mini-ITX,,true
f259a9c1-fecd-4a33-9873-8427cd4520f6,Antec NX310 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A Front Panel,Antec,ATX Mid Tower,7,4,2,320.0,,,42.527,ATX | Micro ATX | Mini-ITX,,true
f2831bae-575b-4a7a-8073-69b0a021aa2a,Asus TUF Gaming GT301 ATX Mid Tower Pink / Black Tempered Glass Side Panel,ASUS,ATX Mid Tower,7,4,2,320.0,,,43.941,ATX | Micro ATX | Mini-ITX,,true
f2886d2d-b629-4f1f-b14e-19698f75a95b,"Lian Li O11 Dynamic Mini V2 ATX Mini Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Lian Li,ATX Mini Tower,5,2,2,400.0,160.0,,45.376,ATX | Micro ATX | Mini-ITX,ATX,true
f2a27923-591d-4638-a5fb-6b07ae766bd5,"Phanteks NV7 ATX Full Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Phanteks,ATX Full Tower,8,2,2,450.0,185.0,,78.873,ATX | Micro ATX | Mini-ITX | EATX,,true
f2ab11ba-3c37-4c50-a028-7683e0ee258d,Corsair FRAME 4000D Modular Mid-Tower PC ATX Case - White,Corsair,ATX Mid Tower,7,4,2,430.0,170.0,220.0,56.68,ATX | Micro ATX | Mini-ITX | EATX,ATX,true
f2d3b1bf-99ba-49ba-9808-5645a810abde,Montech King 45 Pro Black,MONTECH,ATX Mid Tower,7,2,2,435.0,187.0,,50.9355,ATX | Micro ATX | Mini-ITX,,true
f2e4524f-0fd3-45cc-896e-7a308b3917e1,"Apevia Genesis-WH ATX Mid Tower White / Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",Apevia,ATX Mid Tower,7,2,3,350.0,,,,ATX | Micro ATX | Mini-ITX,,true
f2f91fa3-4c3e-483e-a739-60e784e4b6d4,Thermaltake Versa H18 Micro ATX Mini Tower Black Acrylic Side Panel,Thermaltake,Micro ATX Mini Tower,4,2,2,350.0,155.0,,30.381,Micro ATX | Mini-ITX,,true
f3002498-6718-4e8c-8770-4982710bbf6a,BitFenix Aurora ATX Mid Tower Black Tempered Glass Side Panel,BitFenix,ATX Mid Tower,7,4,4,400.0,,,54.782,ATX | Micro ATX | Mini-ITX,,true
f302b257-e678-4bb4-b304-cb09ed521e7c,Thermaltake The Tower 300 MicroATX Mini Tower Tempered Glass Side Panel - Snow,Thermaltake,Micro ATX Mini Tower,4,3,3,400.0,210.0,220.0,52.952,Micro ATX | Mini-ITX,ATX,true
f30315a7-1577-4771-b916-dc4d529c9a8a,Thermaltake DH102 HTPC Black / Silver with USB 2.0 Type-A,Thermaltake,HTPC,7,0,3,,,,28.102,Mini-ITX,,false
f31c64da-2d80-4f21-bdbb-fdfdc9b84137,Thermaltake The Tower 600 ATX Mid Tower Black Tempered Glass,Thermaltake,ATX Mid Tower,7,2,1,400.0,210.0,,66.158,ATX | Micro ATX | Mini-ITX,,true
f3299e27-9609-4996-8e12-a0335eb0226c,RAIJINTEK OPHION M EVO TGS Micro ATX Mid Tower Black Tempered Glass USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,RAIJINTEK,Micro ATX Mid Tower,2,2,3,410.0,82.0,,,Micro ATX | Mini-ITX,,true
f33cd063-699a-4669-9a2c-6b30d3b80800,DIYPC ARGB-Q1.V2 Micro ATX Mini Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-C / USB 2.0 Type-A Front Panel,DIYPC,Micro ATX Mini Tower,5,2,1,340.0,,,,Micro ATX | Mini-ITX,,true
f35467b5-fc01-4a0a-9d4c-56554a813fa3,Cougar Uniface Micro ATX Mini Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,Cougar,Micro ATX Mini Tower,4,2,2,340.0,,,34.562,Micro ATX | Mini-ITX,,true
f37ab781-4527-4a5d-9ed9-85ce9dd5d0a3,Cougar OmnyX ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,Cougar,ATX Mid Tower,7,2,2,380.0,,,73.32,ATX | Micro ATX | Mini-ITX,,true
f3877215-8549-4f33-81a5-5edbd423920a,Antec P6 Micro ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A Front Panel,Antec,Micro ATX Mid Tower,4,4,2,390.0,,,38.07,Micro ATX | Mini-ITX,,true
f38b5ae4-f84a-44a3-8fa1-0504fb259300,Tecware Nexus M MicroATX Mid Tower White Tempered Glass Side Panel,Tecware,Micro ATX Mid Tower,4,2,2,340.0,,,,Micro ATX | Mini-ITX,,true
f3a5ef30-c03c-4137-9b43-d0fb7c8ebf30,"Cooler Master CMP 501 ATX Mid Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel USB",Cooler Master,ATX Mid Tower,7,2,2,426.0,,,,ATX | Micro ATX | Mini-ITX,,true
f3a739b9-3685-485c-8b8c-8e9b12009088,MagniumGear Neo Mini V2 Mini-ITX Desktop Silver Tempered Glass Side Panel Front USB 3.2 Gen 1 Type-A,MagniumGear,Mini ITX Tower,2,2,1,345.0,,,,Mini-ITX,,true
f3c0bf11-cdd2-4726-8cf0-0c6da0d8ea80,be quiet! Dark Base 700 ATX Mid Tower White / Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,be quiet!,ATX Mid Tower,7,3,7,430.0,,,,ATX | Micro ATX | Mini-ITX,,true
f3cc79fa-61e4-4bf9-8a63-e747eef48b99,Lian Li PC-A51 ATX Mini Tower Silver,Lian Li,ATX Mini Tower,7,0,5,400.0,,,,ATX | Micro ATX | Mini-ITX,,false
f3ec90de-d876-46a4-8195-8e63ec7a677a,"DIYPC ARGB-Q01 Micro ATX Mini Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",DIYPC,Micro ATX Mini Tower,5,1,2,340.0,,,39.974,Micro ATX | Mini-ITX,,true
f3f69f79-fc14-45d0-af99-44de0c871d6c,OCPC MICRO Micro ATX Mid Tower Black,OCPC,Micro ATX Mid Tower,3,2,0,,,,12.72,Micro ATX | Mini-ITX,,false
f3fbedef-00d2-4bb3-bf14-8974c050736f,View 270 Plus WS ARGB Snow Mid Tower Chassis,Thermaltake,ATX Mid Tower,7,2,2,420.0,180.0,,47.7,ATX | Micro ATX | Mini-ITX | EATX,,true
f411492a-bd1d-4c75-b64a-2c5f8ce6bd5c,Fractal Design Meshify 2 Compact TG Light Tint ATX Mid Tower Gray / Black Tempered Glass,Fractal Design,ATX Mid Tower,7,2,2,360.0,,,42.294,ATX | Micro ATX | Mini-ITX,,true
f41bf0cc-a2b7-465f-9139-94430872f0fc,Deepcool CC560 ATX Mid Tower Black Tempered Glass Side Panel with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,DeepCool,ATX Mid Tower,7,2,2,370.0,,,41.671,ATX | Micro ATX | Mini-ITX,,true
f41f00f4-1c5f-4bc1-8ddf-44b6152c0174,Lian Li PC-O11ROG ATX Full Tower Silver Tempered Glass Side Panel,Lian Li,ATX Full Tower,8,4,4,430.0,,,65.32,ATX | Micro ATX | Mini-ITX,,true
f448b9ca-39fc-4d88-89c2-402235fc1d22,"NZXT Tempest 410 Elite ATX Mid Tower Black with Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",NZXT,ATX Mid Tower,7,0,8,310.0,,,51.055,ATX | Micro ATX | Mini-ITX,,true
f44de77a-435c-4723-a38c-ab83e8abb136,In Win 101 ATX Mid Tower White Tempered Glass Side Panel,InWin,ATX Mid Tower,7,2,2,421.0,,,48.274,ATX | Micro ATX | Mini-ITX,,true
f45f35fa-941b-428a-9a3f-cda74aceba1f,Lian Li LANCOOL 216 EATX Mid Tower Black Tempered Glass Side Panel RGB w/Controller,Lian Li,EATX Mid Tower,7,6,2,392.0,180.5,,55.568,EATX | ATX | Micro ATX | Mini-ITX,,true
f46edae1-e2b0-41f6-bb2d-2e8bc5789847,GameMax Spectrum ATX Mid Tower Black Tempered Glass Side Panel,GAMEMAX,ATX Mid Tower,7,3,2,410.0,,,57.124,ATX | Micro ATX | Mini-ITX,,true
f48c8bbd-acaa-44d0-9ed1-05c49a4f68ab,Zalman CUBIX Micro ATX Mini Tower Black,Zalman,Micro ATX Mini Tower,4,1,1,260.0,,,,Micro ATX | Mini-ITX,,false
f49f92dd-af09-4637-899b-d0f758dd6d6a,Phanteks Eclipse P400A Digital ATX Mid Tower Black,,ATX Mid Tower,,,,,,,,ATX | Micro ATX | Mini-ITX,,
f4a03300-3f13-4fd9-aecd-c5ba3e93e078,"Fractal Design Focus G ATX Mid Tower White with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",Fractal Design,ATX Mid Tower,7,1,2,380.0,,,42.233,ATX | Micro ATX | Mini-ITX,,true
f4d14a76-c841-4d7e-a504-91dd9c845414,Jonsbo D41 Mesh ATX Mid Tower White Tempered Glass,Jonsbo,ATX Mid Tower,7,3,2,330.0,,,35.358,ATX | Micro ATX | Mini-ITX,,true
f4ec495e-ff80-41cb-b30c-783a70a65757,"Rosewill RISE Glow ATX Full Tower Black Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Rosewill,ATX Full Tower,8,1,5,355.0,,,55.915,ATX | Micro ATX | Mini-ITX,,true
f520ce13-ba89-45a7-a096-bc9f4e1a88c0,Silverstone FT03-MINI Mini-ITX Tower Black USB 3.2 Gen 1 Type-A,Silverstone,Mini ITX Tower,2,2,1,254.0,,,17.539,Mini-ITX,,false
f5366342-797f-4e61-b26f-bffd4116c0c1,NZXT H700i ATX Mid Tower Black / Blue Tempered Glass Side Panel,NZXT,ATX Mid Tower,7,5,2,413.0,,,58.628,ATX | Micro ATX | Mini-ITX,,true
f53a4227-3639-445d-b3d4-d3f5be9218dc,Antec C8 ATX Full Tower White Tempered Glass ARGB,Antec,EATX Full Tower,8,4,2,440.0,175.0,,66.922,ATX | Micro ATX | Mini-ITX | EATX,,true
f53f3c7a-f1c2-4ba7-8170-1d17000b39b6,Nanoxia Deep Silence 5 ATX Full Tower Black / Gray with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,Nanoxia,ATX Full Tower,10,0,11,468.0,,,,ATX | Micro ATX | Mini-ITX,,false
f5436849-b15e-4d1e-b019-0ae4f65e99cb,Chieftec Hunter ATX Mid Tower Black Tempered Glass Side Panel,Chieftec,ATX Mid Tower,7,2,2,320.0,,,39.756,ATX | Micro ATX | Mini-ITX,,true
f559d3d1-15a7-444c-99e5-015f5121b641,Thermaltake Divider 370 ATX Mid Tower Black Tempered Glass Side Panel ARGB,Thermaltake,ATX Mid Tower,7,2,2,400.0,,,50.741,ATX | Micro ATX | Mini-ITX,,true
f565dab1-70db-49d4-9858-e7060b40b184,SHARKOON S25-V ATX Mid Tower Black,SHARKOON,ATX Mid Tower,7,2,3,400.0,,,43.943,ATX | Micro ATX | Mini-ITX,,false
f5744f28-d53b-4259-9e73-10f16ba35e87,be quiet! Dark Base 900 ATX Full Tower Black / Orange,be quiet!,ATX Full Tower,8,8,7,472.0,,,82.023,ATX | Micro ATX | Mini-ITX,,false
f579622c-a4c5-4365-847e-ba5e9431a712,Montech King 15 Black,MONTECH,Micro ATX Mini Tower,5,2,2,435.0,187.0,,46.63,Micro ATX | Mini-ITX,,true
f584a32a-592c-444c-b6e0-9913a0f27a8d,CiT F3 MicroATX Mini Tower Black / Purple Acrylic Side Panel,CiT,Micro ATX Mini Tower,4,4,2,315.0,,,,Micro ATX | Mini-ITX,,true
f58a046d-11b2-4f79-a212-bfa18bcaf7a7,"HYTE Y60 Modern Aesthetic Dual Chamber Panoramic Tempered Glass Mid-Tower ATX Computer Gaming Case with PCIe 4.0 Riser Cable Included, Black",HYTE,ATX Mid Tower,7,4,2,375.0,160.0,,60.0,EATX | ATX | Micro ATX | Mini-ITX,,true
f5b256e7-711d-432d-837d-e4b1a005d71f,Mars Gaming MCV4 ATX Mid Tower Pink / Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,Mars Gaming,ATX Mid Tower,7,3,2,418.0,,,50.864,ATX | Micro ATX | Mini-ITX,,true
f5bc27cb-86ff-4b10-b45c-8a1a33186395,NZXT Phantom ATX Full Tower White / Black with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,NZXT,ATX Full Tower,7,0,7,350.0,,,74.349,ATX | Micro ATX | Mini-ITX,,false
f5c2917f-c551-41d8-83dc-7773958916ee,Aerocool Falcon V2 ATX Mid Tower Black with Tempered Glass Side Panel and Front Panel USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,AeroCool,ATX Mid Tower,7,1,1,290.0,,,33.609,ATX | Micro ATX | Mini-ITX,,true
f5c8f23f-5ad3-4d8b-b00e-722facf6d1f7,ASUS ROG Strix Helios II Black Edition EATX mid-Tower Gaming PC case,ASUS,EATX Mid Tower,8,4,2,450.0,190.0,,83.479,EATX | ATX | Micro ATX | Mini-ITX,,true
f5cb6be2-4394-4c39-97b9-a14d5b464754,Thermaltake Versa H22 ATX Mid Tower Black w/500 W Power Supply,Thermaltake,ATX Mid Tower,7,3,0,315.0,,,42.831,ATX | Micro ATX | Mini-ITX,,false
f5d40bdd-192b-4e2f-ab44-c1793a68e5ce,Montech AIR 1000 SILENT ATX Mid Tower Black,MONTECH,ATX Mid Tower,7,2,2,340.0,,,,ATX | Micro ATX | Mini-ITX,,false
f5d464ed-4541-46c9-9946-11f7b3584d16,SAMA IM01 Micro ATX Mini Tower Black USB 3.2 Gen 1 Type-A,SAMA,Micro ATX Mini Tower,4,2,5,335.0,,,21.918,Micro ATX | Mini-ITX,,false
f5e5de00-5276-429a-b6a0-7cf0b0f950b3,Geometric Future Model 5 Vent ATX Mid Tower Black / Yellow Tempered Glass Side Panel,Geometric Future,ATX Mid Tower,7,0,2,430.0,,,53.772,ATX | Micro ATX | Mini-ITX,,true
